Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-25 18:16:17,778,776,789,868,781,-3.09,-6.76,7.10,-0.10,0.05,0.03
2024-12-25 18:16:17,779,776,791,868,781,-2.90,-6.49,6.85,-0.06,0.01,-0.00
2024-12-25 18:16:17,778,777,790,869,782,-3.84,-6.33,7.44,0.00,-0.16,-0.06
2024-12-25 18:16:17,778,777,790,867,781,-3.29,-6.74,7.02,0.05,0.05,-0.05
2024-12-25 18:16:18,779,776,788,867,780,-2.58,-6.62,7.26,0.03,-0.07,-0.13
2024-12-25 18:16:18,779,776,789,867,781,-2.92,-6.47,7.60,0.05,-0.04,0.01
2024-12-25 18:16:18,777,779,789,868,782,-2.99,-6.46,7.69,0.03,0.04,-0.02
2024-12-25 18:16:18,778,779,791,868,780,-2.86,-6.69,7.89,-0.15,0.13,-0.02
2024-12-25 18:16:18,778,776,790,867,782,-2.61,-6.49,7.09,-0.13,-0.05,-0.17
2024-12-25 18:16:18,776,777,789,868,782,-2.99,-6.71,7.60,-0.38,0.10,0.01
2024-12-25 18:16:19,778,772,787,869,781,-2.37,-7.05,6.68,-0.48,0.02,-0.30
2024-12-25 18:16:19,779,769,787,870,782,-2.81,-7.60,6.73,-0.11,0.00,-0.20
2024-12-25 18:16:19,779,768,786,867,781,-1.81,-7.48,6.38,-0.04,0.24,-0.07
2024-12-25 18:16:19,780,770,787,865,781,-1.84,-7.43,6.77,0.19,0.03,-0.13
2024-12-25 18:16:19,779,772,789,866,781,-2.18,-7.75,7.04,0.01,-0.14,-0.05
2024-12-25 18:16:20,777,771,787,864,781,-2.29,-7.25,7.06,-0.10,0.03,-0.11
2024-12-25 18:16:20,777,771,787,866,782,-1.17,-7.10,6.45,0.20,0.01,-0.17
2024-12-25 18:16:20,776,772,790,868,783,-1.12,-7.11,8.35,0.04,-0.02,-0.00
2024-12-25 18:16:20,776,773,788,864,782,-1.66,-7.38,6.69,-0.12,-0.05,-0.01
2024-12-25 18:16:20,776,773,793,869,784,-1.46,-6.88,7.37,-0.02,0.11,0.04
2024-12-25 18:16:21,773,774,790,867,783,-1.84,-7.03,8.48,0.16,0.03,0.03
2024-12-25 18:16:21,774,772,790,869,784,-1.86,-6.99,7.11,-0.15,-0.03,-0.10
2024-12-25 18:16:21,775,774,792,869,784,-1.45,-6.71,8.37,0.21,0.04,0.09
2024-12-25 18:16:21,775,774,791,868,785,-1.77,-6.75,6.94,-0.08,-0.06,0.25
2024-12-25 18:16:21,775,773,790,868,783,-1.89,-6.83,7.72,0.07,0.04,-0.04
2024-12-25 18:16:21,776,773,791,869,784,-2.09,-6.68,8.04,-0.08,0.09,0.10
2024-12-25 18:16:22,774,773,791,869,785,-1.97,-6.56,7.67,-0.01,0.05,-0.02
2024-12-25 18:16:22,776,773,790,866,784,-1.88,-6.39,7.84,-0.05,0.02,0.01
2024-12-25 18:16:22,777,773,793,869,785,-2.44,-6.55,8.01,0.17,0.05,-0.06
2024-12-25 18:16:22,776,775,791,869,784,-2.12,-6.43,8.43,-0.08,0.13,-0.13
2024-12-25 18:16:22,775,775,792,865,784,-2.50,-6.88,7.87,-0.68,0.20,-0.19
2024-12-25 18:16:23,778,775,791,868,782,-1.58,-7.07,7.47,-0.47,0.35,-0.01
2024-12-25 18:16:23,776,773,787,864,781,-2.46,-7.51,5.72,-0.32,0.11,0.09
2024-12-25 18:16:23,775,773,786,862,781,-2.41,-7.64,6.22,-0.04,0.04,-0.04
2024-12-25 18:16:23,777,771,786,863,780,-2.93,-8.04,6.14,-0.03,0.16,0.07
2024-12-25 18:16:23,775,770,785,861,778,-2.39,-7.63,5.40,-0.09,0.05,-0.19
2024-12-25 18:16:24,775,770,786,862,779,-2.59,-8.00,6.02,0.09,-0.02,-0.06
2024-12-25 18:16:24,775,772,787,862,780,-2.42,-7.79,6.14,0.07,-0.06,-0.03
2024-12-25 18:16:24,776,771,787,861,780,-2.36,-7.88,6.38,0.11,0.05,0.14
2024-12-25 18:16:24,776,771,788,862,780,-2.70,-7.52,6.32,0.00,-0.04,-0.01
2024-12-25 18:16:24,776,771,788,863,778,-2.40,-7.40,6.70,0.09,0.03,0.00
2024-12-25 18:16:24,774,772,787,860,779,-2.70,-7.45,6.69,0.01,-0.03,0.04
2024-12-25 18:16:25,774,773,790,860,779,-2.57,-7.17,7.13,0.00,0.05,-0.12
2024-12-25 18:16:25,777,772,790,862,780,-2.34,-7.48,6.52,0.04,0.01,-0.05
2024-12-25 18:16:25,775,771,790,862,780,-2.27,-7.09,7.15,-0.00,0.01,-0.02
2024-12-25 18:16:25,775,771,789,864,779,-2.34,-7.43,6.89,0.04,-0.07,-0.04
2024-12-25 18:16:25,778,773,791,863,780,-2.14,-7.20,6.96,0.08,-0.00,-0.00
2024-12-25 18:16:26,774,772,789,861,778,-2.90,-6.85,7.34,-0.11,0.02,-0.06
2024-12-25 18:16:26,776,773,789,863,780,-2.20,-6.90,7.25,-0.08,-0.07,0.04
2024-12-25 18:16:26,775,773,790,862,780,-2.43,-7.02,7.60,0.15,-0.02,0.20
2024-12-25 18:16:26,778,772,789,860,780,-2.32,-6.59,7.20,0.04,-0.08,-0.16
2024-12-25 18:16:26,777,774,788,864,781,-2.77,-6.94,7.59,-0.15,-0.09,-0.08
2024-12-25 18:16:27,776,772,789,862,779,-2.00,-6.62,7.58,-0.08,0.01,-0.06
2024-12-25 18:16:27,778,773,788,862,781,-1.60,-7.00,7.66,0.02,0.05,-0.05
2024-12-25 18:16:27,775,773,790,862,780,-1.80,-6.73,7.55,-0.01,-0.03,-0.02
2024-12-25 18:16:27,778,773,788,862,780,-1.97,-6.86,7.74,0.04,0.01,-0.01
2024-12-25 18:16:27,778,773,790,864,781,-1.58,-7.01,7.63,-0.07,0.09,0.01
2024-12-25 18:16:27,777,772,789,862,780,-2.32,-6.94,7.81,-0.41,0.18,0.02
2024-12-25 18:16:28,778,773,786,864,779,-2.28,-7.25,6.65,-0.48,0.11,-0.21
2024-12-25 18:16:28,776,772,786,864,780,-1.74,-8.34,6.07,-0.43,0.19,-0.22
2024-12-25 18:16:28,778,770,784,861,779,-1.92,-8.61,4.87,-0.39,0.18,-0.14
2024-12-25 18:16:28,776,770,784,863,780,-1.84,-8.30,5.09,-0.03,0.17,0.01
2024-12-25 18:16:28,775,773,785,861,780,-2.26,-8.37,5.20,0.03,-0.02,0.06
2024-12-25 18:16:29,776,771,784,863,779,-2.48,-8.42,5.02,0.09,0.04,0.18
2024-12-25 18:16:29,775,771,786,861,780,-2.71,-8.66,5.66,0.01,-0.16,0.23
2024-12-25 18:16:29,778,770,786,861,780,-2.86,-8.12,5.94,0.01,-0.02,0.03
2024-12-25 18:16:29,775,770,784,860,780,-2.77,-8.09,5.78,-0.08,0.04,-0.12
2024-12-25 18:16:29,776,771,785,862,779,-2.48,-8.11,5.98,-0.07,0.10,-0.16
2024-12-25 18:16:30,775,770,787,861,779,-1.34,-8.08,5.23,-0.17,0.05,-0.11
2024-12-25 18:16:30,775,772,784,861,779,-2.11,-8.42,5.52,0.03,0.02,0.01
2024-12-25 18:16:30,775,770,786,860,780,-2.51,-8.19,5.95,-0.05,0.01,-0.02
2024-12-25 18:16:30,774,771,788,861,778,-1.67,-8.34,5.64,0.02,0.08,-0.02
2024-12-25 18:16:30,774,769,782,860,779,-2.05,-8.43,5.13,-0.21,-0.00,-0.05
2024-12-25 18:16:30,778,771,785,863,780,-2.09,-8.15,5.94,-0.03,0.00,0.00
2024-12-25 18:16:31,776,770,787,864,782,-1.87,-8.18,5.61,-0.08,0.02,-0.01
2024-12-25 18:16:31,777,770,786,870,786,-2.30,-8.16,6.05,-0.07,-0.05,-0.07
2024-12-25 18:16:31,778,772,789,876,792,-1.94,-8.30,5.23,-0.64,-0.23,0.02
2024-12-25 18:16:31,781,771,789,877,792,-1.92,-9.05,4.70,-0.71,-0.08,0.14
2024-12-25 18:16:31,783,774,792,882,799,-2.13,-9.33,3.91,-0.13,0.14,0.07
2024-12-25 18:16:32,783,772,789,879,798,-2.41,-8.82,3.43,0.11,0.25,-0.09
2024-12-25 18:16:32,783,771,786,878,797,-1.97,-9.20,3.82,0.05,0.06,-0.10
2024-12-25 18:16:32,781,773,788,879,796,-2.06,-9.27,3.36,-0.03,-0.02,-0.01
2024-12-25 18:16:32,780,773,787,875,795,-1.93,-9.11,3.57,0.12,0.05,-0.05
2024-12-25 18:16:32,781,773,789,873,793,-1.92,-9.17,4.06,0.12,0.04,-0.06
2024-12-25 18:16:32,781,775,790,875,793,-1.83,-9.07,4.10,0.03,0.04,-0.06
2024-12-25 18:16:33,780,772,788,873,792,-1.73,-9.14,4.36,0.01,0.03,-0.03
2024-12-25 18:16:33,781,771,789,874,791,-1.65,-8.94,4.03,-0.11,-0.01,-0.04
2024-12-25 18:16:33,782,773,789,873,793,-1.64,-9.12,4.04,0.04,-0.01,-0.09
2024-12-25 18:16:33,781,772,790,873,793,-1.49,-8.99,4.18,-0.04,0.06,0.01
2024-12-25 18:16:33,779,772,791,873,793,-1.55,-9.01,4.37,0.04,-0.02,-0.03
2024-12-25 18:16:34,780,773,790,875,794,-1.72,-9.11,4.64,0.01,0.04,0.01
2024-12-25 18:16:34,780,772,790,871,792,-1.51,-9.06,4.36,-0.05,0.04,0.04
2024-12-25 18:16:34,780,772,789,875,792,-1.85,-8.84,4.43,0.02,-0.01,0.02
2024-12-25 18:16:34,782,772,791,874,791,-1.83,-9.01,4.66,-0.03,0.04,0.03
