Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-29 15:16:01,789,774,887,834,782,1.87,-9.81,3.51,-0.64,0.62,0.56
2024-12-29 15:16:01,789,774,887,834,781,-0.73,-9.44,1.54,-0.30,0.29,0.42
2024-12-29 15:16:01,788,773,890,836,782,-1.34,-9.76,1.41,-0.25,0.20,0.43
2024-12-29 15:16:01,787,775,889,836,782,-1.95,-9.53,1.45,0.08,0.07,0.21
2024-12-29 15:16:01,787,775,889,833,783,-2.06,-9.59,1.77,0.07,0.03,0.02
2024-12-29 15:16:01,788,775,889,834,783,-2.11,-9.33,1.87,0.00,0.00,-0.07
2024-12-29 15:16:02,788,773,887,835,782,-1.32,-9.35,1.65,0.28,-0.25,-0.75
2024-12-29 15:16:02,789,773,887,834,782,0.57,-9.71,2.55,0.30,-0.46,-0.85
2024-12-29 15:16:02,787,775,889,834,782,1.49,-9.98,3.32,0.50,-0.21,-0.30
2024-12-29 15:16:02,788,773,888,835,781,2.11,-9.41,4.73,0.33,-0.26,0.26
2024-12-29 15:16:02,787,773,888,836,782,0.88,-9.20,4.79,0.00,-0.11,0.12
2024-12-29 15:16:03,790,773,887,835,782,1.40,-9.23,4.74,-0.01,-0.11,-0.01
2024-12-29 15:16:03,790,776,891,835,781,1.82,-9.08,4.66,0.04,-0.41,-0.12
2024-12-29 15:16:03,789,772,887,834,781,1.27,-8.98,5.06,-0.07,0.12,-0.04
2024-12-29 15:16:03,789,773,889,834,781,1.39,-9.54,4.46,-0.44,0.66,-0.04
2024-12-29 15:16:03,789,774,888,834,783,1.23,-9.65,3.54,-0.59,0.37,0.24
2024-12-29 15:16:03,789,775,887,833,782,-0.27,-9.57,1.85,-0.37,0.57,0.70
2024-12-29 15:16:04,788,774,888,835,782,-1.54,-9.56,1.77,-0.18,0.31,0.38
2024-12-29 15:16:04,789,774,887,833,781,-2.01,-9.57,1.98,0.05,0.00,0.06
2024-12-29 15:16:04,788,774,889,834,781,-1.72,-9.59,2.18,0.01,-0.02,-0.05
2024-12-29 15:16:04,789,774,888,835,781,-2.25,-9.45,1.84,-0.22,0.03,-0.23
2024-12-29 15:16:04,788,774,886,834,781,-0.82,-9.62,2.13,0.31,-0.27,-0.63
2024-12-29 15:16:05,790,774,888,834,782,0.96,-9.94,3.20,0.60,-0.44,-0.56
2024-12-29 15:16:05,788,774,889,835,781,1.59,-9.38,4.55,0.76,-0.19,-0.08
2024-12-29 15:16:05,789,776,886,833,782,1.87,-9.20,5.14,-0.02,-0.17,0.11
2024-12-29 15:16:05,787,775,886,834,781,1.49,-8.90,5.02,0.01,-0.05,0.13
